obs, time, Delta, Theta, Alpha1, Alpha2, Beta1, Beta2, Gamma1, Gamma2, Attention, Meditation, Derived, totPwr, class 
249, 266.9, 273116, 144840, 36300, 62661, 39904, 42713, 24784, 30800, 43, 66, NA, 655118,  X
250, 267.9, 197376, 104575, 56495, 30666, 4697, 15579, 12182, 5761, 40, 70, NA, 427331,  X
251, 268.9, 805798, 137746, 93023, 63373, 5896, 17446, 10912, 7820, 40, 75, NA, 1142014,  X
252, 269.9, 141512, 41175, 7548, 5167, 1924, 2573, 1138, 1813, 35, 60, NA, 202850,  X
253, 273.9, 701730, 134548, 47523, 21925, 5756, 10434, 6752, 5403, 24, 60, NA, 934071,  X
254, 275.9, 402835, 636482, 14422, 41389, 137454, 74406, 107968, 32532, 27, 40, NA, 1447488,  X
255, 278.9, 1285129, 98964, 12238, 20662, 6011, 4052, 2946, 2135, 21, 29, NA, 1432137,  X
256, 279.9, 257873, 927233, 47388, 62200, 51395, 25959, 34801, 17164, 16, 21, NA, 1424013,  X
257, 280.9, 63888, 16647, 5037, 4535, 3573, 2265, 2732, 2065, 21, 21, NA, 100742,  X
258, 281.9, 1693840, 1143304, 27691, 118011, 25081, 34197, 68752, 33285, 11, 26, NA, 3144161,  X
259, 282.9, 1827560, 173314, 38731, 37580, 10059, 8284, 3187, 2011, 11, 27, NA, 2100726,  X
260, 283.9, 1403856, 121785, 16095, 14417, 15098, 4337, 4966, 3164, 13, 35, NA, 1583718,  X
261, 284.9, 727306, 400774, 127501, 93392, 59522, 26091, 8079, 7277, 8, 35, NA, 1449942,  X
262, 285.9, 301512, 19316, 399, 1065, 3035, 1347, 844, 1158, 13, 29, NA, 328676,  X
263, 286.9, 504610, 298627, 20113, 15343, 15697, 22716, 8149, 5467, 17, 16, NA, 890722,  X
264, 287.9, 80317, 16241, 25011, 3541, 7540, 1767, 1954, 2144, 21, 30, NA, 138515,  X
265, 289.9, 1062403, 163947, 3178, 7921, 9750, 8284, 5328, 4842, 23, 13, NA, 1265653,  X
266, 290.9, 145546, 43212, 21422, 6308, 26055, 5682, 9390, 4830, 24, 27, NA, 262445,  X
267, 292.0, 340419, 409009, 40206, 28655, 27995, 24538, 19212, 3607, 21, 30, NA, 893641,  X
268, 293.9, 819556, 153928, 60009, 22600, 33390, 16237, 34283, 4975, 26, 23, NA, 1144978,  X
269, 294.9, 238858, 99227, 1107, 8457, 4053, 3730, 4910, 1490, 23, 26, NA, 361832,  X
270, 295.9, 1050062, 393995, 45833, 10646, 14600, 11049, 10078, 8340, 14, 17, NA, 1544603,  X
271, 296.9, 928630, 23712, 4329, 7278, 6192, 3492, 4100, 671, 20, 24, NA, 978404,  X
272, 297.9, 886910, 35644, 1212, 17748, 8315, 11327, 4171, 5007, 26, 23, NA, 970334,  X
273, 299.0, 37830, 14605, 7769, 8323, 16991, 4104, 4686, 6274, 38, 38, NA, 100582,  X
274, 299.9, 10093, 17440, 15453, 14389, 2922, 7453, 4222, 3568, 51, 56, NA, 75540,  X
275, 300.9, 37317, 30484, 2038, 19132, 5335, 3410, 7520, 4102, 48, 61, NA, 109338,  X
276, 302.9, 97011, 139043, 17066, 30924, 18370, 11999, 9960, 5118, 40, 60, NA, 329491,  X
277, 303.9, 1603266, 69968, 89117, 64507, 78985, 17804, 29774, 27751, 35, 64, NA, 1981172,  X
278, 304.9, 210176, 66589, 2729, 8788, 1981, 3197, 3258, 896, 26, 48, NA, 297614,  X
279, 305.9, 840041, 30571, 15066, 13664, 3442, 3497, 1917, 2267, 24, 51, NA, 910465,  X
280, 306.9, 894048, 63325, 10407, 13078, 10960, 9408, 2744, 4551, 29, 51, NA, 1008521,  X
281, 307.9, 580234, 17400, 3908, 9661, 1634, 1417, 1611, 951, 26, 48, NA, 616816,  X
282, 308.9, 378422, 17989, 5808, 12455, 2145, 3369, 1560, 1532, 34, 63, NA, 423280,  X
283, 309.9, 64412, 12030, 9135, 7892, 11316, 17750, 7602, 3835, 50, 56, NA, 133972,  X
284, 310.9, 191763, 42134, 13592, 4541, 6010, 4441, 3223, 8120, 47, 60, NA, 273824,  X
285, 311.9, 50670, 38183, 4558, 19710, 14739, 7842, 8053, 7527, 54, 54, NA, 151282,  X
286, 312.9, 5498, 6130, 8031, 2093, 5772, 10280, 7908, 5069, 67, 50, NA, 50781,  X
287, 313.9, 50304, 9935, 27130, 3516, 11828, 14712, 3797, 2137, 64, 56, NA, 123359,  X
288, 314.9, 16678, 13329, 7755, 4948, 11199, 12334, 3650, 3617, 78, 56, NA, 73510,  X
289, 315.9, 22740, 24804, 17991, 9994, 15072, 10372, 6715, 5207, 83, 60, NA, 112895,  X
290, 316.9, 41439, 12345, 20575, 4087, 5780, 7045, 4204, 3674, 74, 66, NA, 99149,  X
291, 317.9, 8244, 8481, 10300, 10477, 5199, 4783, 5716, 4454, 66, 67, NA, 57654,  X
292, 318.9, 40397, 10086, 5276, 11681, 11340, 13626, 2833, 2598, 66, 70, NA, 97837,  X
293, 319.9, 13719, 16075, 15227, 3658, 19964, 4685, 2286, 3190, 63, 70, NA, 78804,  X
294, 320.9, 27755, 9938, 4743, 10497, 7150, 5170, 2396, 2743, 64, 67, NA, 70392,  X
295, 322.9, 1134683, 83240, 29137, 55725, 4248, 9741, 4542, 1154, 57, 66, NA, 1322470,  X
296, 324.0, 1431995, 71475, 26140, 19307, 9069, 10679, 10468, 6609, 44, 66, NA, 1585742,  X
297, 324.9, 225677, 38481, 4217, 2718, 2604, 2556, 1972, 1562, 38, 56, NA, 279787,  X
298, 325.9, 823423, 310353, 26903, 42787, 1780, 10107, 11463, 4944, 21, 47, NA, 1231760,  X
299, 326.9, 88290, 6541, 13551, 7127, 7086, 12242, 5148, 5442, 37, 44, NA, 145427,  X
300, 328.9, 542128, 84725, 5692, 5588, 25189, 9918, 5208, 7280, 38, 29, NA, 685728,  X
301, 329.9, 2088179, 166384, 8493, 54969, 13701, 17238, 4681, 2776, 40, 37, NA, 2356421,  X
302, 330.9, 1544764, 25040, 11506, 6263, 2836, 3362, 2057, 2058, 48, 44, NA, 1597886,  X
303, 331.9, 606130, 101244, 15505, 11098, 22335, 17443, 18883, 3968, 40, 30, NA, 796606,  X
304, 332.9, 1579533, 61575, 3960, 8935, 13536, 16762, 8571, 5009, 47, 34, NA, 1697881,  X
305, 333.9, 1082601, 63957, 25075, 6393, 22706, 13226, 6621, 10238, 51, 34, NA, 1230817,  X
306, 334.9, 936611, 88489, 13311, 19587, 7559, 17572, 5908, 9679, 54, 29, NA, 1098716,  X
307, 335.9, 85042, 46255, 3542, 2762, 8132, 10816, 10682, 6726, 57, 23, NA, 173957,  X
308, 336.9, 765846, 145669, 28115, 20502, 26102, 14133, 6038, 8264, 50, 29, NA, 1014669,  X
309, 337.9, 1692411, 49091, 8526, 5889, 19676, 20056, 7470, 6301, 56, 23, NA, 1809420,  X
310, 338.9, 19104, 15453, 15089, 14973, 14870, 7332, 9856, 4269, 56, 30, NA, 100946,  X
311, 339.9, 10149, 14015, 4971, 3210, 4428, 22704, 6425, 5290, 67, 38, NA, 71192,  X
312, 340.9, 16516, 8826, 8275, 3050, 12081, 6501, 4112, 5395, 80, 41, NA, 64756,  X
313, 342.0, 916863, 1180200, 186871, 62973, 54860, 47177, 35663, 7222, 63, 43, NA, 2491829,  X
314, 342.9, 209746, 4768, 988, 779, 447, 254, 296, 95, 53, 37, NA, 217373,  X
315, 343.9, 1414455, 127420, 8590, 2770, 10750, 4224, 2768, 4328, 27, 27, NA, 1575305,  X
316, 344.9, 805985, 31165, 19681, 12998, 3551, 9574, 16411, 7474, 21, 34, NA, 906839,  X
317, 345.9, 18100, 16464, 9002, 5123, 5956, 8158, 3591, 4247, 37, 40, NA, 70641,  X
318, 346.9, 10363, 13298, 4340, 7307, 17369, 10764, 5873, 3498, 54, 38, NA, 72812,  X
319, 347.9, 42036, 19716, 1752, 11768, 14103, 4605, 4119, 2299, 64, 51, NA, 100398,  X
320, 348.9, 110627, 55353, 8405, 5251, 2768, 1809, 1105, 451, 51, 41, NA, 185769,  X
321, 349.9, 35049, 62697, 18983, 30385, 33599, 10187, 4260, 2354, 43, 41, NA, 197514,  X
322, 351.9, 568441, 22344, 2425, 14506, 20030, 17120, 17007, 10790, 43, 43, NA, 672663,  X
323, 352.9, 1402279, 76457, 30611, 19170, 12451, 10927, 4511, 1504, 40, 47, NA, 1557910,  X
324, 353.9, 78707, 26905, 2319, 4995, 3897, 3003, 13433, 2963, 48, 44, NA, 136222,  X
325, 354.9, 2665277, 480901, 48896, 24586, 7761, 17667, 13570, 5766, 41, 34, NA, 3264424,  X
326, 355.9, 2206135, 45373, 13591, 14344, 3669, 5335, 1602, 935, 27, 38, NA, 2290984,  X
327, 356.9, 1136650, 120700, 12289, 20098, 6013, 2964, 2227, 2370, 16, 30, NA, 1303311,  X
328, 357.9, 1468314, 239986, 21063, 14427, 3513, 12360, 10043, 4316, 13, 27, NA, 1774022,  X
329, 358.9, 114231, 45867, 4619, 1971, 4609, 3182, 5002, 4317, 17, 26, NA, 183798,  X
330, 359.9, 175825, 37261, 3864, 1430, 2158, 1579, 2239, 1053, 13, 14, NA, 225409,  X
331, 360.9, 975626, 190968, 23946, 19763, 27433, 18109, 19117, 6009, 23, 11, NA, 1280971,  X
332, 361.9, 35111, 16427, 4080, 8873, 4080, 11308, 5305, 4140, 38, 21, NA, 89324,  X
333, 362.9, 741863, 348382, 62543, 7577, 4269, 11848, 6759, 5452, 34, 24, NA, 1188693,  X
334, 363.9, 88990, 29270, 4604, 7489, 2103, 2516, 5043, 5070, 37, 35, NA, 145085,  X
335, 364.9, 47711, 20596, 8551, 4198, 1345, 5529, 11851, 3055, 41, 43, NA, 102836,  X
336, 365.9, 31969, 18698, 31292, 9780, 9682, 13047, 14810, 9970, 38, 51, NA, 139248,  X
337, 366.9, 294429, 46659, 27014, 12854, 7445, 19666, 4317, 5894, 53, 60, NA, 418278,  X
338, 367.9, 45250, 34335, 6044, 13229, 4166, 15070, 7234, 5525, 63, 60, NA, 130853,  X
339, 368.9, 585805, 159292, 10305, 47707, 25805, 21583, 12106, 6851, 60, 56, NA, 869454,  X
340, 369.9, 348116, 259994, 4833, 24793, 17257, 7981, 4446, 10333, 47, 37, NA, 677753,  X
341, 370.9, 1067040, 103276, 51436, 16694, 17011, 18823, 44287, 16366, 41, 37, NA, 1334933,  X
342, 371.9, 207432, 32786, 6669, 2222, 5293, 3450, 2249, 1694, 30, 30, NA, 261795,  X
343, 372.9, 658133, 74245, 5786, 3529, 11728, 3826, 6130, 3496, 26, 23, NA, 766873,  X
344, 373.9, 168922, 31750, 42542, 2094, 11460, 17399, 10164, 10133, 41, 40, NA, 294464,  X
345, 374.9, 15948, 29129, 5378, 7246, 14327, 12855, 6398, 4563, 48, 34, NA, 95844,  X
346, 375.9, 146333, 35902, 1526, 4591, 1683, 4338, 3331, 1227, 50, 27, NA, 198931,  X
347, 376.9, 39885, 66778, 5323, 4962, 9324, 2254, 1744, 794, 47, 29, NA, 131064,  X
348, 377.9, 17307, 47622, 4627, 14085, 4747, 16534, 4069, 1894, 48, 21, NA, 110885,  X
349, 378.9, 192652, 127622, 17728, 12342, 5309, 3955, 5516, 10867, 29, 21, NA, 375991,  X
350, 379.9, 78332, 33059, 22403, 2605, 7137, 5189, 6585, 5193, 27, 34, NA, 160503,  X
351, 380.9, 356549, 68931, 23692, 32393, 13590, 12132, 5586, 7364, 37, 47, NA, 520237,  X
352, 381.9, 48321, 15881, 17782, 3853, 2051, 2288, 1135, 726, 26, 60, NA, 92037,  X
353, 382.9, 65254, 3303, 9029, 9277, 5067, 6797, 6373, 5307, 44, 75, NA, 110407,  X
354, 383.9, 75641, 40356, 15863, 14260, 8553, 7982, 4392, 3227, 47, 75, NA, 170274,  X
355, 384.9, 198654, 18811, 7917, 4769, 2920, 7177, 2921, 1069, 53, 70, NA, 244238,  X
356, 385.9, 79759, 22177, 7291, 2130, 2665, 2747, 892, 1174, 56, 61, NA, 118835,  X
357, 386.9, 608853, 77834, 15215, 11158, 19604, 13051, 4315, 6818, 50, 47, NA, 756848,  X
358, 387.9, 132174, 23003, 2484, 4321, 3663, 1644, 1359, 1217, 43, 40, NA, 169865,  X
359, 388.9, 80728, 49424, 1278, 7040, 2152, 2378, 1262, 1141, 30, 30, NA, 145403,  X
360, 389.9, 258150, 25495, 7541, 1316, 2701, 1757, 1331, 737, 26, 29, NA, 299028,  X
361, 390.9, 60679, 28125, 1770, 1085, 7299, 2510, 1122, 687, 23, 20, NA, 103277,  X
362, 392.9, 85150, 50329, 666, 1844, 950, 3752, 1805, 856, 24, 4, NA, 145352,  X
363, 393.9, 150636, 128461, 15603, 17282, 43636, 24005, 9718, 17150, 35, 7, NA, 406491,  X
364, 394.9, 795962, 557763, 43686, 49972, 29277, 45408, 63274, 16920, 38, 1, NA, 1602262,  X
365, 395.9, 1552137, 202544, 12418, 22217, 17820, 6089, 22907, 16980, 29, 7, NA, 1853112,  X
366, 396.9, 106193, 81113, 6353, 2487, 8453, 2194, 1479, 1682, 23, 13, NA, 209954,  X
367, 397.9, 537488, 54215, 13757, 28883, 8598, 15238, 4734, 3001, 23, 23, NA, 665914,  X
368, 398.9, 55291, 5631, 2986, 1059, 1703, 1653, 1818, 445, 27, 34, NA, 70586,  X
369, 399.9, 27613, 21712, 3993, 17249, 11089, 9447, 5960, 2029, 44, 43, NA, 99092,  X
370, 400.9, 18382, 2378, 5564, 8482, 6707, 19680, 3086, 2186, 70, 56, NA, 66465,  X
371, 401.9, 29266, 18573, 12420, 10894, 11351, 9888, 3890, 1510, 75, 57, NA, 97792,  X
372, 402.9, 152613, 148456, 5422, 19031, 7643, 6381, 3347, 1895, 63, 48, NA, 344788,  X
373, 403.9, 39512, 16344, 21360, 18717, 11164, 9770, 3210, 1701, 61, 53, NA, 121778,  X
374, 404.9, 17867, 16468, 7676, 13976, 26394, 7624, 3961, 1720, 50, 53, NA, 95686,  X
375, 405.9, 14003, 33563, 4817, 16580, 4711, 8276, 1021, 5499, 47, 50, NA, 88470,  X
376, 406.9, 13408, 3460, 11026, 6911, 19208, 9351, 7003, 3940, 64, 61, NA, 74307,  X
377, 407.9, 43717, 38704, 3718, 15572, 8959, 9176, 3014, 1385, 64, 53, NA, 124245,  X
378, 408.9, 885112, 211874, 203092, 74622, 123508, 79439, 63260, 39190, 63, 57, NA, 1680097,  X
379, 410.0, 167658, 19411, 9724, 5204, 1163, 976, 744, 1111, 50, 61, NA, 205991,  X
380, 410.9, 1065715, 91586, 17743, 10199, 22760, 23535, 12944, 9975, 44, 51, NA, 1254457,  X
381, 412.9, 631060, 180961, 73333, 78343, 19671, 33241, 22103, 22985, 41, 57, NA, 1061697,  X
382, 413.9, 1100374, 105375, 4936, 16734, 15662, 8599, 14516, 5284, 35, 44, NA, 1271480,  X
383, 414.9, 357946, 16937, 8239, 15485, 12208, 8883, 11411, 6861, 50, 43, NA, 437970,  X
384, 415.9, 249203, 25466, 13306, 2371, 4670, 6726, 4099, 3065, 48, 51, NA, 308906,  X
385, 416.9, 103170, 36698, 15824, 13118, 15351, 22814, 14923, 10567, 56, 47, NA, 232465,  X
386, 417.9, 86087, 14199, 10415, 3608, 17175, 22496, 11497, 6583, 75, 50, NA, 172060,  X
387, 418.9, 9345, 5972, 14732, 10634, 14540, 39497, 11270, 9279, 87, 47, NA, 115269,  X
388, 419.9, 492789, 34887, 11785, 8127, 21068, 25023, 10246, 7034, 94, 41, NA, 610959,  X
389, 420.9, 15547, 36279, 11740, 5413, 9364, 10339, 8886, 6813, 90, 40, NA, 104381,  X
390, 421.9, 24362, 13560, 10905, 11508, 14171, 10001, 5581, 1764, 83, 47, NA, 91852,  X
391, 422.9, 25120, 23889, 6907, 6276, 20805, 10809, 6584, 4268, 70, 41, NA, 104658,  X
392, 423.9, 6081, 10009, 9050, 18379, 9944, 8211, 8227, 2890, 66, 53, NA, 72791,  X
393, 425.9, 24394, 9617, 14709, 33375, 14842, 5427, 3217, 1913, 61, 67, NA, 107494,  X
394, 426.9, 926344, 438036, 179389, 62064, 60226, 18076, 77178, 27277, 44, 66, NA, 1788590,  X
395, 427.9, 351857, 50120, 13881, 27632, 1323, 9945, 9985, 7430, 37, 77, NA, 472173,  X
396, 428.9, 824588, 141575, 23408, 12033, 12395, 46748, 20363, 22081, 38, 60, NA, 1103191,  X
397, 429.9, 128956, 20825, 5154, 7290, 12198, 28243, 24383, 7904, 54, 43, NA, 234953,  X
398, 430.9, 105999, 47680, 13596, 7457, 7121, 14595, 35527, 15083, 69, 40, NA, 247058,  X
399, 431.9, 70108, 13922, 5254, 1863, 5218, 2702, 1787, 3916, 70, 34, NA, 104770,  X
400, 432.9, 50957, 19322, 4300, 3318, 7495, 8423, 6109, 5017, 74, 35, NA, 104941,  X
401, 433.9, 15544, 20299, 14091, 11940, 14702, 14368, 5828, 7249, 66, 41, NA, 104021,  X
402, 434.9, 6323, 42953, 9599, 13072, 5165, 12109, 4234, 2803, 64, 44, NA, 96258,  X
403, 435.9, 620998, 88614, 20037, 30158, 6383, 5307, 4798, 2821, 54, 48, NA, 779116,  X
404, 436.9, 733557, 167041, 34190, 22982, 8933, 9662, 2035, 3617, 40, 51, NA, 982017,  X
405, 438.9, 1935600, 90844, 4900, 16116, 36626, 7152, 5565, 7451, 27, 40, NA, 2104254,  X
406, 439.9, 1307911, 159321, 56196, 32695, 71894, 13112, 20756, 23690, 20, 40, NA, 1685575,  X
407, 440.9, 1915425, 398616, 95616, 40680, 40159, 9209, 12825, 5751, 13, 35, NA, 2518281,  X
408, 441.9, 278151, 21746, 6582, 13501, 4332, 5222, 5436, 3887, 21, 41, NA, 338857,  X
409, 442.9, 818485, 86688, 12138, 26432, 21425, 21209, 15073, 2344, 27, 48, NA, 1003794,  X
410, 443.9, 1157620, 391574, 163873, 82762, 49864, 49817, 51696, 24238, 30, 51, NA, 1971444,  X
411, 444.9, 444115, 117931, 24811, 23777, 19704, 11154, 9533, 5511, 41, 51, NA, 656536,  X
412, 445.9, 1930628, 217776, 22470, 72804, 80289, 26564, 40846, 29418, 38, 44, NA, 2420795,  X
413, 446.9, 162998, 13540, 7649, 1670, 853, 2319, 3036, 2140, 35, 50, NA, 194205,  X
414, 447.9, 1273395, 72182, 16519, 8219, 17981, 8814, 2576, 2829, 37, 43, NA, 1402515,  X
415, 448.9, 391090, 146461, 12255, 14650, 7117, 3167, 12084, 3011, 27, 38, NA, 589835,  X
416, 449.9, 637594, 93964, 8567, 14545, 24173, 4523, 4023, 7602, 21, 35, NA, 794991,  X
417, 450.9, 202656, 978, 2510, 2391, 527, 402, 854, 179, 20, 48, NA, 210497,  X
418, 451.9, 91179, 34025, 2287, 7914, 15181, 7799, 11068, 7902, 24, 44, NA, 177355,  X
419, 452.9, 15359, 15042, 3598, 18740, 12295, 9772, 13147, 3947, 43, 54, NA, 91900,  X
420, 453.9, 18578, 16500, 354, 4739, 5182, 5640, 4832, 2249, 57, 54, NA, 58074,  X
421, 454.9, 4708, 24744, 7670, 8073, 10369, 13230, 3891, 4533, 69, 37, NA, 77218,  X
422, 455.9, 16041, 17394, 782, 6416, 2586, 6562, 4440, 5755, 70, 41, NA, 59976,  X
423, 456.9, 25254, 7997, 6906, 4089, 5963, 8402, 10457, 3429, 75, 41, NA, 72497,  X
424, 457.9, 16175, 24607, 3637, 3094, 2060, 4844, 3010, 2525, 70, 43, NA, 59952,  X
425, 458.9, 70752, 44914, 6378, 9753, 7058, 5268, 4468, 6125, 61, 41, NA, 154716,  X
426, 459.9, 391302, 71562, 23932, 11275, 9575, 13375, 2326, 4575, 56, 43, NA, 527922,  X
427, 460.9, 39338, 6864, 12099, 4834, 7473, 12772, 4953, 5022, 57, 47, NA, 93355,  X
428, 461.9, 15008, 17189, 22083, 1728, 2678, 7100, 2987, 2181, 57, 57, NA, 70954,  X
429, 462.9, 270684, 302705, 77307, 100695, 45095, 45336, 15480, 17237, 60, 61, NA, 874539,  X
430, 463.9, 710513, 137598, 64149, 40471, 3937, 6443, 8250, 11325, 48, 66, NA, 982686,  X
431, 463.9, 20782, 6003, 4914, 4643, 24837, 5365, 6598, 4317, 43, 57, NA, 77459,  X
