obs; time; Delta; Theta; Alpha1; Alpha2; Beta1; Beta2; Gamma1; Gamma2; Attention; Meditation; Derived; totPwr; class 
312; 359.9;395988;29864;5099;31572;18282;8414;7527;6123;51;48; NA;502869;  X
313; 360.9;27111;68867;17485;30188;91541;28266;8000;5748;54;41; NA;277206;  X
314; 361.9;18176;19151;10596;1124;7755;6908;9249;5985;67;44; NA;78944;  X
315; 362.9;172372;65695;2472;19486;18137;14647;18710;12495;67;41; NA;324014;  X
316; 363.9;8634;9155;27061;42705;4069;10092;5966;3771;67;56; NA;111453;  X
317; 364.9;5918;19686;26119;5191;27706;14404;8724;6234;70;64; NA;113982;  X
318; 366.0;21130;20921;12624;4826;9161;10933;11230;10332;75;66; NA;101157;  X
319; 366.9;2666;38966;6332;6621;12700;9738;10507;3518;75;66; NA;91048;  X
320; 367.9;10730;14967;11884;9212;9252;14735;10264;5300;88;50; NA;86344;  X
321; 368.9;51340;32633;8734;33133;6882;16324;11096;3155;84;53; NA;163297;  X
322; 369.9;85677;78617;36171;4556;16217;7107;9180;5497;66;53; NA;243022;  X
323; 371.0;121112;13303;36546;6319;20100;8153;11305;11223;64;67; NA;228061;  X
324; 371.9;23011;15688;18280;5125;13765;7827;21498;2799;56;69; NA;107993;  X
325; 372.9;8905;33033;1329;18946;23220;12460;10807;3350;57;57; NA;112050;  X
326; 374.0;16241;13971;7884;9027;7235;18370;7469;6949;81;60; NA;87146;  X
327; 375.0;8166;24726;49657;9330;17487;13872;13775;3935;83;61; NA;140948;  X
328; 375.9;554760;54717;30249;6049;18049;8107;6731;7967;75;60; NA;686629;  X
329; 376.9;11241;12403;8766;6199;6059;14297;13000;4349;83;64; NA;76314;  X
330; 377.9;7945;23917;25116;6984;9048;15701;4709;1115;77;67; NA;94535;  X
331; 378.9;66493;42553;38323;15530;6198;6524;12926;7956;66;67; NA;196503;  X
332; 379.9;32353;19402;19243;1131;8530;13875;12930;5991;81;67; NA;113455;  X
333; 380.9;941032;317620;14648;23156;24794;8718;11368;6061;50;53; NA;1347397;  X
334; 381.9;67407;101421;3565;19810;12278;17118;9040;12342;41;40; NA;242981;  X
335; 382.9;32600;23647;26448;16772;4785;5943;12719;3401;43;41; NA;126315;  X
336; 383.9;19723;19567;5744;6766;15300;12526;12509;4101;43;37; NA;96236;  X
337; 384.9;15451;3680;15334;2419;4094;8052;5699;4777;74;60; NA;59506;  X
338; 385.9;9431;21978;24507;5366;8011;10428;7216;4958;77;74; NA;91895;  X
339; 387.0;9231;12254;13463;6742;4056;4149;15184;13947;83;70; NA;79026;  X
340; 387.9;15961;41290;13865;5344;13818;11803;3848;14254;75;70; NA;120183;  X
341; 388.9;133138;3276;2455;4151;1504;2810;1096;1574;70;67; NA;150004;  X
342; 389.9;156506;104862;14486;56263;64101;44039;9332;5531;74;60; NA;455120;  X
343; 391.1;15809;6334;5250;20528;3937;6856;6658;7426;78;63; NA;72798;  X
344; 391.9;39279;21187;9914;20012;3730;9021;9264;11928;78;75; NA;124335;  X
345; 393.0;77021;22786;10657;11751;19005;9014;18974;9332;74;67; NA;178540;  X
346; 393.9;16980;16347;2843;1067;10010;3456;7225;5967;69;60; NA;63895;  X
347; 394.9;93148;30523;9776;15516;17205;6460;24709;2422;63;48; NA;199759;  X
348; 395.9;26100;41543;9091;7344;7898;11644;15093;6134;64;38; NA;124847;  X
349; 396.9;20047;13122;6244;5503;6031;11840;10950;15470;75;37; NA;89207;  X
350; 397.9;21776;67315;80563;44982;43747;29345;17378;5799;74;54; NA;310905;  X
351; 399.0;188741;22932;8851;9154;5191;9544;12191;9804;81;54; NA;266408;  X
352; 399.9;17767;19369;26638;3274;13465;10925;5459;4271;83;63; NA;101168;  X
353; 400.9;24843;10299;9925;10645;7558;16750;5208;4088;84;69; NA;89316;  X
354; 401.9;40597;61079;27647;10764;13111;7017;8019;4886;75;63; NA;173120;  X
355; 402.9;37589;41491;6440;14158;11579;20814;12492;8962;78;57; NA;153525;  X
356; 403.9;8171;15929;21364;6201;7459;7368;15885;11576;77;60; NA;93953;  X
357; 404.9;78513;35536;4198;1647;3497;4506;4304;1379;57;44; NA;133580;  X
358; 406.0;21274;15548;19634;4006;12534;14377;11347;3901;77;47; NA;102621;  X
359; 406.9;30674;16144;8757;8024;8530;8539;10841;5243;74;51; NA;96752;  X
360; 407.9;12342;20118;28516;5329;16216;14572;8895;7030;78;50; NA;113018;  X
361; 408.9;46624;24885;16821;16412;16959;9896;7373;10412;83;66; NA;149382;  X
362; 409.9;287745;8502;649;6065;1537;5236;3085;2547;83;64; NA;315366;  X
363; 411.0;21906;53013;3479;5757;24037;13446;8339;3035;80;50; NA;133012;  X
364; 411.9;61303;26326;12093;1379;3332;1911;1598;937;61;44; NA;108879;  X
365; 412.9;217241;25545;7422;10571;11687;1923;3606;4334;48;40; NA;282329;  X
366; 413.9;150789;56163;25252;30328;6929;17028;7055;5369;40;44; NA;298913;  X
367; 414.9;92238;55518;4128;23351;14413;12652;3453;2500;37;54; NA;208253;  X
368; 415.9;281707;4911;3900;3924;3619;2828;3739;1572;53;60; NA;306200;  X
369; 416.9;1346135;200592;14850;22433;17732;11743;7686;13194;53;50; NA;1634365;  X
370; 417.9;1611772;114366;72059;15477;53888;18993;20067;13171;48;47; NA;1919793;  X
371; 418.9;556678;167590;87524;37698;37807;17455;18803;16311;38;51; NA;939866;  X
372; 419.9;36563;39535;2454;1049;996;1006;2457;1368;13;29; NA;85428;  X
373; 420.9;90344;26708;31303;11284;12677;7719;4648;5442;23;48; NA;190125;  X
374; 421.9;126372;18967;1902;1093;18896;8429;9203;8665;40;27; NA;193527;  X
375; 422.9;177939;69313;6236;5141;9457;7126;1010;1603;43;13; NA;277825;  X
376; 423.9;50378;3170;19514;3371;3214;6108;6034;8124;67;44; NA;99913;  X
377; 424.9;16969;12327;5745;4373;9483;8809;2563;3114;81;34; NA;63383;  X
378; 425.9;21197;19266;4201;1655;6130;2821;3170;6684;67;47; NA;65124;  X
379; 426.9;9011;7961;25691;3771;2305;3290;3822;2617;66;74; NA;58468;  X
380; 427.9;380942;19203;1383;2650;6487;1999;857;1198;56;48; NA;414719;  X
381; 428.9;7704;5236;5827;2778;6871;8746;3851;4458;61;51; NA;45471;  X
382; 429.9;6456;22338;4307;3039;8647;3871;5538;4728;63;51; NA;58924;  X
383; 430.9;25138;12709;10963;9000;7636;6312;4679;2696;70;40; NA;79133;  X
384; 431.9;11815;11846;14404;8672;4931;5537;3699;9595;78;60; NA;70499;  X
385; 432.9;33612;35472;26390;8728;10221;9337;4754;3212;60;64; NA;131726;  X
386; 433.9;14706;24814;16141;1962;6465;10718;5719;4648;66;70; NA;85173;  X
387; 434.9;9406;5505;3134;3358;7956;5461;4332;3294;77;63; NA;42446;  X
388; 435.9;5092;23124;10440;9247;5865;5431;4696;4881;75;56; NA;68776;  X
389; 436.9;1938;12426;2226;2219;3774;8621;3130;4139;90;43; NA;38473;  X
390; 437.9;10138;24421;6331;6502;18029;5437;6181;3822;83;38; NA;80861;  X
391; 438.9;18350;64807;47975;21206;14078;3830;1507;2651;51;48; NA;174404;  X
392; 439.9;423570;94464;18576;4239;8411;4557;2344;7524;38;38; NA;563685;  X
393; 440.9;4610;10659;7172;2431;3019;9388;5075;5372;38;48; NA;47726;  X
394; 441.9;219292;7694;325;1442;3720;857;996;1046;34;41; NA;235372;  X
395; 442.9;15651;5679;18181;7307;4224;4055;3189;5096;50;50; NA;63382;  X
396; 443.9;9889;8574;9159;5308;3454;3282;4275;5084;64;64; NA;49025;  X
397; 444.9;28107;8859;2346;7366;4508;6554;3780;3867;60;66; NA;65387;  X
398; 445.9;243454;229710;31705;8868;15666;7723;6598;8328;48;66; NA;552052;  X
399; 447.0;28365;11151;8035;5431;2864;11887;3750;5348;61;54; NA;76831;  X
400; 447.9;14964;1041;5459;6787;5052;6984;4269;2345;77;53; NA;46901;  X
401; 448.9;21945;12470;17408;4661;4875;7591;3577;3649;70;57; NA;76176;  X
402; 449.9;12095;31472;4357;3867;14079;3055;2084;1953;81;61; NA;72962;  X
403; 451.0;10894;6900;16201;1757;2457;3071;2290;7215;66;70; NA;50785;  X
404; 451.9;374946;26525;10529;8637;3607;3570;2721;2892;44;66; NA;433427;  X
405; 452.9;63229;20560;2632;5791;1062;14728;5982;4866;54;53; NA;118850;  X
406; 453.9;8048;9947;14446;6031;7670;11861;11264;3421;74;66; NA;72688;  X
407; 454.9;32145;5886;9147;7087;6402;6841;4028;3567;84;60; NA;75103;  X
408; 455.9;11968;11040;16188;2772;10730;4556;2326;2984;91;63; NA;62564;  X
409; 456.9;136976;150375;3705;3449;4686;6596;7240;8543;64;48; NA;321570;  X
410; 457.9;408087;129904;11837;13847;10860;11627;9943;3852;47;35; NA;599957;  X
411; 458.9;485788;175774;75468;10630;15475;12775;14226;9942;24;27; NA;800078;  X
412; 459.9;2709670;113888;54719;19608;21216;12097;4053;10139;16;26; NA;2945390;  X
413; 460.9;9096;26201;9257;3145;6831;10256;3314;4164;37;44; NA;72264;  X
414; 461.9;76282;59175;21642;11414;14346;9421;13450;5140;41;54; NA;210870;  X
415; 463.0;43000;3891;13105;4275;9887;3099;5187;4895;53;63; NA;87339;  X
416; 463.9;12787;3902;15064;3264;812;6837;2298;3326;70;74; NA;48290;  X
417; 464.9;170004;11614;8237;2632;4106;3367;684;1796;64;80; NA;202440;  X
418; 465.9;57748;20829;8546;10865;11213;12668;3867;3425;78;81; NA;129161;  X
419; 466.9;11633;2235;28021;16301;2382;10416;3267;2782;83;91; NA;77037;  X
420; 467.9;19954;10080;11188;4348;9373;15920;5651;6580;90;80; NA;83094;  X
421; 468.9;15901;23666;7964;2872;5524;10907;5749;2133;96;70; NA;74716;  X
422; 469.9;175874;73882;38109;32605;7772;8052;2160;4663;78;78; NA;343117;  X
423; 470.9;13432;29047;9398;6532;1531;8296;3954;6249;77;57; NA;78439;  X
424; 471.9;18545;21951;13573;1580;1144;3568;4964;3611;54;60; NA;68936;  X
425; 472.9;74823;16440;5275;1855;4371;3035;1182;2844;44;61; NA;109825;  X
426; 473.9;19006;20998;29241;8643;6580;11373;5089;5609;57;63; NA;106539;  X
427; 474.9;29789;42160;26566;18205;7311;11370;7898;5417;54;67; NA;148716;  X
428; 475.9;133091;11661;3243;7596;2043;5207;3570;1229;64;67; NA;167640;  X
429; 476.9;10169;10946;19317;3831;8177;7586;4920;5314;70;78; NA;70260;  X
430; 477.9;11540;19252;14865;4821;2626;6766;2924;3670;69;75; NA;66464;  X
431; 479.0;280550;81588;15665;10676;4202;14845;3464;4018;69;64; NA;415008;  X
432; 479.9;35364;17722;13638;6656;5371;6907;4056;4232;66;66; NA;93946;  X
433; 480.9;26845;12657;4243;17993;10964;13062;6265;2943;70;63; NA;94972;  X
434; 481.9;22950;18117;3346;4616;7823;3238;2401;2325;67;53; NA;64816;  X
435; 482.9;10743;5705;5844;5100;4383;5016;4154;3193;77;63; NA;44138;  X
436; 483.9;9406;11843;21888;4178;7878;7442;6248;4441;77;66; NA;73324;  X
437; 484.9;47933;14770;4330;4386;4955;14121;5662;2195;83;57; NA;98352;  X
438; 485.9;8674;10035;22866;3616;2918;6394;6341;3548;87;75; NA;64392;  X
439; 486.9;214266;25560;4151;5704;4579;2386;1670;1564;70;64; NA;259880;  X
440; 487.9;31143;57192;3654;5777;12414;5085;6017;2312;60;47; NA;123594;  X
441; 488.9;20047;15779;6865;5792;4447;5691;3206;4681;48;53; NA;66508;  X
442; 489.9;7612;7119;17703;5364;6256;7851;2388;9054;53;51; NA;63347;  X
443; 490.9;232371;81327;33747;6940;13797;8156;1935;2526;53;54; NA;380799;  X
444; 491.9;15263;24047;13548;1244;4778;5960;4152;1191;61;66; NA;70183;  X
445; 492.9;12201;7500;13640;5214;15855;9413;3878;4442;67;66; NA;72143;  X
446; 493.9;22267;19818;11032;5045;6233;9294;2133;1708;67;57; NA;77530;  X
447; 495.0;16396;9351;10045;1564;2656;4840;1900;6392;81;63; NA;53144;  X
448; 495.9;4373;13545;28557;4775;5209;6466;4881;1731;80;75; NA;69537;  X
449; 496.9;10319;15470;12812;2626;4207;4744;3173;4494;69;78; NA;57845;  X
450; 496.9;8233;13787;4428;2739;14942;4269;3241;3165;66;69; NA;54804;  X
